hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
114,-24.89010830703565,-20.668781604813606,-60.38807560711441,1,-1000,-1000,-1000,0.0794261172413826,-1000,16
115,-23.764396124221218,-45.35987254672641,-26.873722233729175,2,-1000,-1000,-1000,0.0032901661470532417,-1000,16
116,-16.391577496714564,-49.61657136600366,-16.629742967470587,2,-1000,-1000,-1000,-0.06552673876285553,-1000,16
117,21.278205136506358,46.88435675381584,-27.807791459343395,2,-1000,-1000,-1000,-0.06560076773166656,-1000,16
118,6.841047944956653,51.57527348296089,-9.055717609204446,2,-1000,-1000,-1000,-0.03690691292285919,-1000,16
119,-26.994759069775384,43.49482163053051,-35.14623251472755,2,-1000,-1000,-1000,0.012368560768663883,-1000,16
120,-42.21302648625513,28.94585075461192,-4.457149368835455,2,-1000,-1000,-1000,-0.0669335424900055,-1000,16
121,-4.74840160025582,32.214999999999996,-64.75436415837045,1,-1000,-1000,-1000,0.09237723797559738,-1000,16
122,7.867200044664203,-51.241856454435165,-24.98664201888712,2,-1000,-1000,-1000,-0.01998128369450569,-1000,16
123,18.72841160959441,-47.71283489203671,-8.845266591008116,2,-1000,-1000,-1000,-0.07994652539491653,-1000,16
124,-5.756728304527172,50.841774597787726,-44.79471481780006,2,-1000,-1000,-1000,0.05352981388568878,-1000,16
125,-16.869506683024703,49.673774524638795,-25.640825441344642,2,-1000,-1000,-1000,-0.0050125932320952415,-1000,16
126,51.16500000000001,1.108187612157112,-37.62971029422387,2,-1000,-1000,-1000,0.017472723498940468,-1000,16
127,45.503272280942525,23.591905138682634,-2.8899102595928046,2,-1000,-1000,-1000,-0.06553875654935837,-1000,16
128,-30.165,-5.565289492817216,-53.134671987483344,0,-1000,-1000,-1000,0.12065249681472778,-1000,16
129,-32.214999999999996,-6.7339088447209186,-50.940953274304135,1,-1000,-1000,-1000,0.05634266138076782,-1000,16
130,-31.95083113303304,-40.633432090685524,-11.112712686161306,2,-1000,-1000,-1000,0.017903465777635574,-1000,16
131,-30.314377458099315,-41.57823906042486,-8.396660968764445,2,-1000,-1000,-1000,-0.07367779314517975,-1000,16
132,-19.745908571233393,-22.91384353775102,-53.59325358499377,0,-1000,-1000,-1000,0.12647230923175812,-1000,16
133,-20.40214262253613,-25.156747289313127,-51.16167232931899,1,-1000,-1000,-1000,0.07072972506284714,-1000,16
134,29.672816285320344,-42.131774821301,-20.654696782964646,2,-1000,-1000,-1000,-0.015427634119987488,-1000,16
135,35.36574217293666,-37.0058413282034,-12.009903349487532,2,-1000,-1000,-1000,-0.07730327546596527,-1000,16
136,-49.36649359102891,13.83896560110375,-33.54737432691727,2,-1000,-1000,-1000,-0.006027511786669493,-1000,16
137,-51.79713119831661,2.403714728627382,-15.199324402087651,2,-1000,-1000,-1000,-0.04118959978222847,-1000,16
138,-27.419765346058345,18.139124565790908,-64.24435862220015,1,-1000,-1000,-1000,0.06228499487042427,-1000,16
139,-32.804851178601176,-40.14036338748342,-62.38851928366878,2,-1000,-1000,-1000,0.036799363791942596,-1000,16
140,-33.53856009897989,-40.88522945979244,-61.98520363119725,2,-1000,-1000,-1000,0.0011768084950745106,-1000,16
141,-35.70925290441345,-37.89752712749685,-58.90982651854654,2,-1000,-1000,-1000,0.027514854446053505,-1000,16
142,-32.7661251722776,-40.16272185765898,-57.347909361917374,2,-1000,-1000,-1000,0.03574231266975403,-1000,16
143,-34.39851895053342,-41.587394974036975,-56.05428800110297,3,-1000,-1000,-1000,0.0005306792445480824,-1000,16
144,-35.68767329587745,-37.927228910536634,-52.857299571774035,2,-1000,-1000,-1000,-0.05567001923918724,-1000,16
145,-40.19066774618081,-35.21705707540044,-63.61276571975702,3,-1000,-1000,-1000,0.0031290168408304453,-1000,16
146,-38.52358310221924,-37.51160223924427,-57.81958809784078,3,-1000,-1000,-1000,0.04130586236715317,-1000,16
147,-35.91160769478218,-37.619009652512595,-52.39541448076325,2,-1000,-1000,-1000,0.037098873406648636,-1000,16
148,-12.313702405869009,-29.768762192882313,-18.590291354795696,1,-1000,-1000,-1000,0.1429036408662796,-1000,16
149,-11.853805692720032,-29.959257648759433,-19.676822965788606,1,-1000,-1000,-1000,0.13888011872768402,-1000,16
150,-14.212152886919505,-26.763494245538062,-18.174744349437884,0,-1000,-1000,-1000,0.12273908406496048,-1000,16
151,-10.744276699369602,-28.19993559505194,-16.578466319716018,0,-1000,-1000,-1000,0.11285954713821411,-1000,16
152,-14.498844719536269,-26.6447426002466,-16.109625236470954,0,-1000,-1000,-1000,0.08085767924785614,-1000,16
153,-10.447357206229462,-28.32292367604353,-15.80297193915678,0,-1000,-1000,-1000,0.0640278086066246,-1000,16
154,-11.798080541366895,-29.982339762215197,-15.131459048221336,1,-1000,-1000,-1000,0.052830830216407776,-1000,16
155,-14.241749371568119,-28.97013899079745,-13.79686657931591,1,-1000,-1000,-1000,0.08531069755554199,-1000,16
156,-14.378155459400261,-26.694733728627714,-12.802803270120666,0,-1000,-1000,-1000,0.06973359733819962,-1000,16
157,-10.308574293885357,-28.38040944056209,-9.301461477250385,0,-1000,-1000,-1000,-0.024038098752498627,-1000,16
158,-14.046581493473822,-26.832076162244277,-5.763434963389768,0,-1000,-1000,-1000,-0.002936471253633499,-1000,16
159,-9.925928080635632,-28.53890669168084,-0.17778119548483376,0,-1000,-1000,-1000,0.008421550504863262,-1000,16
160,-13.203081758188544,-27.18146519245756,6.719059852693611,0,-1000,-1000,-1000,-0.07976256310939789,-1000,16
161,-9.951223261275171,-28.528429084797263,13.332339389047707,0,-1000,-1000,-1000,-0.07194803655147552,-1000,16
162,19.38712269987562,-26.838855574739693,-11.843591183788023,1,-1000,-1000,-1000,-0.06817123293876648,-1000,16
