hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
214,801.7598004522914,-158.05990076827044,-394.70437904282915,0,-1000,-1000,-1000,0.18403030931949615,-1000,16
215,1153.5566904577447,84.51652622412504,-1133.5926175287814,1,-1000,-1000,-1000,0.06349360197782516,-1000,16
216,1153.5059112336853,85.20492336907915,-1133.5339005894357,1,-1000,-1000,-1000,0.2669014036655426,-1000,16
217,-1062.9333635352043,441.9478522004459,-531.5038714588708,1,-1000,-1000,-1000,0.16046945750713348,-1000,16
218,-290.4625810036513,1459.2419946450814,-882.2910381888197,2,-1000,-1000,-1000,0.2296145260334015,-1000,16
219,-289.857059226656,1459.359428673496,-882.0660779699385,2,-1000,-1000,-1000,0.23278629779815674,-1000,16
220,-291.5936683162746,1459.0226331874815,-881.1023171977004,2,-1000,-1000,-1000,0.2431500107049942,-1000,16
221,501.49049842156273,652.1415141668086,-1045.7886049990655,0,-1000,-1000,-1000,-0.12835536897182465,-1000,16
222,501.89350113595094,651.8359075616046,-1044.4089451892482,0,-1000,-1000,-1000,-0.11754915118217468,-1000,16
223,502.709734350913,651.2169383761039,-1038.3113812407885,0,-1000,-1000,-1000,-0.06695955991744995,-1000,16
224,-249.98598310216812,783.7467388004179,-1113.2960758143595,0,-1000,-1000,-1000,0.005019059404730797,-1000,16
225,-250.1216621861926,783.7036761948236,-1112.031450240386,0,-1000,-1000,-1000,-0.0594569630920887,-1000,16
226,-249.1623183206716,784.0081582511943,-1107.2731502419608,0,-1000,-1000,-1000,-0.0722968727350235,-1000,16
227,346.680754792342,-746.0676638192045,-674.2104563461215,0,-1000,-1000,-1000,-0.02711796574294567,-1000,16
228,349.73655469415326,-744.6143893380741,-672.9457267335995,0,-1000,-1000,-1000,-0.025067957118153572,-1000,16
229,344.85122763125025,-746.9377486484415,-668.5135315872584,0,-1000,-1000,-1000,-0.0051483819261193275,-1000,16
230,351.3926085369975,-743.826804788524,-666.8921821920379,0,-1000,-1000,-1000,-0.16200502216815948,-1000,16
231,-1469.7716725062037,-231.2813244809968,46.730081318036994,2,-1000,-1000,-1000,0.22764766216278076,-1000,16
232,1485.8879594953291,-149.25666609596587,-1230.7586997639194,2,-1000,-1000,-1000,0.11639247834682465,-1000,16
233,320.9916410702143,751.4790531197956,-525.4130652860978,0,-1000,-1000,-1000,-0.023008905351161957,-1000,16
234,11.879743337919674,817.1485000000001,-826.7803065821022,0,-1000,-1000,-1000,-0.14617036283016205,-1000,16
235,12.104077429573216,817.1485000000001,-825.3956821814429,0,-1000,-1000,-1000,-0.15709556639194489,-1000,16
236,9.292349846935652,817.1485000000001,-801.9155949902926,0,-1000,-1000,-1000,-0.06626041233539581,-1000,16
237,722.5689477771847,896.178841012238,-1207.6278150846128,1,-1000,-1000,-1000,-0.0031692301854491234,-1000,16
238,723.7352303613161,895.2216976313285,-1209.0520731874844,1,-1000,-1000,-1000,0.056280720978975296,-1000,16
239,721.7047020746226,896.8881091303955,-1208.2076190513374,1,-1000,-1000,-1000,-0.02775507979094982,-1000,16
